지역,대학명,전형유형,모집단위,2025 입시결과 경쟁,2025 입시결과 70%,2024 입시결과 경쟁,2024 입시결과 70%
경기,단국대학교(죽전),실기/실적,작곡전공,,,,
경기,단국대학교(죽전),실기/실적,국악전공(피리),,,,
경기,단국대학교(죽전),실기/실적,국악전공(대금),,,,
경기,단국대학교(죽전),실기/실적,국악전공(해금),,,,
경기,단국대학교(죽전),실기/실적,국악전공(아쟁),,,,
경기,단국대학교(죽전),실기/실적,국악전공(소금.단소),,,,
경기,단국대학교(죽전),실기/실적,국악전공(거문고),,,,
경기,단국대학교(죽전),실기/실적,국악전공(가야금),,,,
경기,단국대학교(죽전),실기/실적,국악전공(장고.꽹과리),,,,
경기,단국대학교(죽전),실기/실적,국악전공(정가),,,,
경기,단국대학교(죽전),실기/실적,국악전공(판소리),,,,
경기,단국대학교(죽전),실기/실적,국악전공(경서도창),,,,
경기,단국대학교(죽전),실기/실적,국악전공(이론),,,,
경기,단국대학교(죽전),실기/실적,국악전공(작곡),,,,
경기,단국대학교(죽전),학생부종합,국어국문학과,5.0,3.45,,
경기,단국대학교(죽전),학생부종합,사학과,4.5,3.2,,
경기,단국대학교(죽전),학생부종합,철학과,3.5,3.48,,
경기,단국대학교(죽전),학생부종합,영미인문학과,4.0,4.79,,
경기,단국대학교(죽전),학생부종합,법학과,8.0,3.42,,
경기,단국대학교(죽전),학생부종합,정치외교학과,4.67,4.44,,
경기,단국대학교(죽전),학생부종합,행정학과,6.0,3.36,,
경기,단국대학교(죽전),학생부종합,도시계획·부동산학부,4.67,4.03,,
경기,단국대학교(죽전),학생부종합,미디어커뮤니케이션학부,7.33,2.83,,
경기,단국대학교(죽전),학생부종합,상담학과,4.67,3.71,,
경기,단국대학교(죽전),학생부종합,경제학과,4.25,3.55,,
경기,단국대학교(죽전),학생부종합,무역학과,6.25,4.48,,
경기,단국대학교(죽전),학생부종합,경영학부,5.25,4.01,,
경기,단국대학교(죽전),학생부종합,전자전기공학과,5.5,4.03,,
경기,단국대학교(죽전),학생부종합,융합반도체공학과,7.0,5.13,,
경기,단국대학교(죽전),학생부종합,고분자공학전공,4.33,4.36,,
경기,단국대학교(죽전),학생부종합,융합소재공학전공,4.5,4.27,,
경기,단국대학교(죽전),학생부종합,인프라건설공학과,4.33,5.46,,
경기,단국대학교(죽전),학생부종합,기계공학과,4.0,4.09,,
경기,단국대학교(죽전),학생부종합,화학공학과,4.0,4.36,,
경기,단국대학교(죽전),학생부종합,건축공학전공,4.0,4.6,,
경기,단국대학교(죽전),학생부종합,소프트웨어학과,5.0,1.89,,
경기,단국대학교(죽전),학생부종합,컴퓨터공학과,5.0,2.97,,
경기,단국대학교(죽전),학생부종합,통계데이터사이언스학과,5.0,3.85,,
경기,단국대학교(죽전),학생부종합,사이버보안학과,7.0,4.59,,
경기,단국대학교(죽전),학생부종합,건축학전공(5년제),6.0,3.27,,
경기,단국대학교(죽전),학생부종합,국어국문학과,4.5,2.77,7.0,
경기,단국대학교(죽전),학생부종합,사학과,15.0,2.75,8.0,
경기,단국대학교(죽전),학생부종합,철학과,6.0,3.72,7.0,
경기,단국대학교(죽전),학생부종합,영미인문학과,4.5,1.85,5.5,
경기,단국대학교(죽전),학생부종합,법학과,6.0,2.76,13.0,
경기,단국대학교(죽전),학생부종합,정치외교학과,6.5,2.14,7.5,
경기,단국대학교(죽전),학생부종합,행정학과,6.5,2.63,7.0,
경기,단국대학교(죽전),학생부종합,도시계획·부동산학부,10.5,2.52,5.5,
경기,단국대학교(죽전),학생부종합,미디어커뮤니케이션학부,20.5,2.85,18.0,
경기,단국대학교(죽전),학생부종합,상담학과,10.5,2.99,6.5,
경기,단국대학교(죽전),학생부종합,경제학과,13.5,3.03,17.0,
경기,단국대학교(죽전),학생부종합,무역학과,9.5,2.97,7.0,
경기,단국대학교(죽전),학생부종합,경영학부,9.5,2.95,10.75,2.56
경기,단국대학교(죽전),학생부종합,전자전기공학과,7.5,3.56,9.5,
경기,단국대학교(죽전),학생부종합,융합반도체공학과,15.0,3.13,8.0,
경기,단국대학교(죽전),학생부종합,고분자공학전공,10.5,2.95,11.5,
경기,단국대학교(죽전),학생부종합,융합소재공학전공,7.5,3.29,10.5,
경기,단국대학교(죽전),학생부종합,인프라건설공학과,10.0,2.95,8.0,
경기,단국대학교(죽전),학생부종합,기계공학과,10.0,3,8.0,
경기,단국대학교(죽전),학생부종합,화학공학과,9.0,2.25,6.0,
경기,단국대학교(죽전),학생부종합,건축공학전공,10.0,3.51,10.0,
경기,단국대학교(죽전),학생부종합,소프트웨어학과,8.0,1.09,10.0,
경기,단국대학교(죽전),학생부종합,컴퓨터공학과,8.0,2.79,9.0,
경기,단국대학교(죽전),학생부종합,통계데이터사이언스학과,5.5,2.51,6.0,
경기,단국대학교(죽전),학생부종합,국어국문학과,4.0,3.42,,
경기,단국대학교(죽전),학생부종합,사학과,10.0,4.83,,
경기,단국대학교(죽전),학생부종합,철학과,8.0,6.61,,
경기,단국대학교(죽전),학생부종합,영미인문학과,5.0,3.72,,
경기,단국대학교(죽전),학생부종합,법학과,5.0,6.02,,
경기,단국대학교(죽전),학생부종합,정치외교학과,5.0,7.07,,
경기,단국대학교(죽전),학생부종합,행정학과,14.0,5.01,,
경기,단국대학교(죽전),학생부종합,도시계획·부동산학부,6.0,5.23,,
경기,단국대학교(죽전),학생부종합,미디어커뮤니케이션학부,13.0,5.31,,
경기,단국대학교(죽전),학생부종합,상담학과,7.0,4.4,,
경기,단국대학교(죽전),학생부종합,경제학과,6.0,,,
경기,단국대학교(죽전),학생부종합,무역학과,5.0,,,
경기,단국대학교(죽전),학생부종합,경영학부,5.0,4.32,,
경기,단국대학교(죽전),학생부종합,전자전기공학과,10.0,4.01,,
경기,단국대학교(죽전),학생부종합,융합반도체공학과,,,,
경기,단국대학교(죽전),학생부종합,고분자공학전공,5.0,3.82,,
경기,단국대학교(죽전),학생부종합,융합소재공학전공,4.0,,,
경기,단국대학교(죽전),학생부종합,인프라건설공학과,5.0,4.4,,
경기,단국대학교(죽전),학생부종합,기계공학과,4.0,3.96,,
경기,단국대학교(죽전),학생부종합,화학공학과,5.0,4.76,,
경기,단국대학교(죽전),학생부종합,건축공학전공,4.0,3.5,,
경기,단국대학교(죽전),학생부종합,소프트웨어학과,8.0,2.51,,
경기,단국대학교(죽전),학생부종합,컴퓨터공학과,8.0,4.52,,
경기,단국대학교(죽전),학생부종합,통계데이터사이언스학과,,,,
경기,단국대학교(죽전),학생부종합,사이버보안학과,,,,
충남,단국대학교(천안),논술,의예과,,,,
충남,단국대학교(천안),논술,치의예과,,,,
충남,단국대학교(천안),학생부교과,인문사회계열광역,,,,
충남,단국대학교(천안),학생부교과,중국학전공,4.38,3.87,6.39,3.84
충남,단국대학교(천안),학생부교과,일본학전공,7.24,3.69,6.6,3.83
충남,단국대학교(천안),학생부교과,몽골학전공,9.22,4.01,7.56,4.35
충남,단국대학교(천안),학생부교과,중동학전공,4.56,4.21,6.78,4.01
충남,단국대학교(천안),학생부교과,베트남학전공,6.17,3.74,6.83,4.14
충남,단국대학교(천안),학생부교과,독일학전공,5.8,3.8,7.17,3.89
충남,단국대학교(천안),학생부교과,프랑스학전공,6.6,3.76,10.33,3.94
충남,단국대학교(천안),학생부교과,스페인중남미학전공,5.0,3.36,7.0,3.61
충남,단국대학교(천안),학생부교과,러시아학전공,4.83,5.58,6.22,3.88
충남,단국대학교(천안),학생부교과,포르투갈브라질학전공,4.8,3.8,8.33,4.1
충남,단국대학교(천안),학생부교과,영어과,5.89,3.39,5.58,3.74
충남,단국대학교(천안),학생부교과,글로벌한국어과,8.4,3.36,23.4,3.65
충남,단국대학교(천안),학생부교과,공공정책학과,10.33,3.29,7.2,3.57
충남,단국대학교(천안),학생부교과,공공정책학과(야),4.36,5.12,5.5,5.11
충남,단국대학교(천안),학생부교과,사회복지학과,4.57,3.59,7.39,3.37
충남,단국대학교(천안),학생부교과,식품자원경제학과,5.71,3.55,9.35,3.89
충남,단국대학교(천안),학생부교과,보건행정학과,6.92,3.33,10.43,3.17
충남,단국대학교(천안),학생부교과,심리학과,7.18,3.2,5.69,3.58
충남,단국대학교(천안),학생부교과,자연공학계열광역,,,,
충남,단국대학교(천안),학생부교과,수학과,5.6,3.94,6.45,4.03
충남,단국대학교(천안),학생부교과,물리학과,10.64,4,9.13,4.42
충남,단국대학교(천안),학생부교과,화학과,5.11,3.57,6.08,3.69
충남,단국대학교(천안),학생부교과,식품영양학과,6.07,3.41,6.19,3.81
충남,단국대학교(천안),학생부교과,신소재공학과,8.14,3.12,12.17,3.49
충남,단국대학교(천안),학생부교과,에너지공학과,8.48,3.49,6.77,3.87
충남,단국대학교(천안),학생부교과,경영공학과,6.58,3.51,8.18,3.81
충남,단국대학교(천안),학생부교과,제약공학과,5.07,2.71,9.29,2.73
충남,단국대학교(천안),학생부교과,식량생명공학전공,7.38,3.48,5.89,3.87
충남,단국대학교(천안),학생부교과,동물생명공학전공,7.78,3.35,7.47,3.71
충남,단국대학교(천안),학생부교과,환경원예학전공,14.18,3.81,10.26,4.44
충남,단국대학교(천안),학생부교과,녹지조경학전공,8.18,4.07,9.1,4.12
충남,단국대학교(천안),학생부교과,의생명시스템학전공,3.77,2.84,9.59,2.83
충남,단국대학교(천안),학생부교과,생명과학전공,6.46,2.99,7.63,3.46
충남,단국대학교(천안),학생부교과,미생물학전공,6.27,3.39,7.0,3.64
충남,단국대학교(천안),학생부교과,식품공학과,7.7,3.37,6.96,3.73
충남,단국대학교(천안),학생부교과,코스메디컬소재학과,9.0,3.81,,
충남,단국대학교(천안),학생부교과,임상병리학과,7.67,2.79,13.14,2.81
충남,단국대학교(천안),학생부교과,물리치료학과,8.5,2.6,10.0,2.33
충남,단국대학교(천안),학생부교과,치위생학과,7.25,3.09,7.43,3.19
충남,단국대학교(천안),학생부교과,간호학과,7.0,2.44,6.75,2.54
충남,단국대학교(천안),학생부교과,스포츠경영학과,25.86,2.66,,
충남,단국대학교(천안),학생부교과,운동처방재활전공,,,,
충남,단국대학교(천안),학생부교과,의예과,,,,
충남,단국대학교(천안),학생부교과,치의예과,,,,
충남,단국대학교(천안),학생부교과,약학과,,,,
충남,단국대학교(천안),학생부종합,인문사회계열광역,,,,
충남,단국대학교(천안),학생부종합,중국학전공,6.41,4.55,8.27,4.38
충남,단국대학교(천안),학생부종합,일본학전공,9.27,4.85,6.92,4.33
충남,단국대학교(천안),학생부종합,몽골학전공,7.57,4.72,5.75,4.57
충남,단국대학교(천안),학생부종합,중동학전공,6.57,4.65,5.0,4.94
충남,단국대학교(천안),학생부종합,베트남학전공,15.2,4.09,5.33,5.95
충남,단국대학교(천안),학생부종합,독일학전공,9.6,4.71,8.83,4.8
충남,단국대학교(천안),학생부종합,프랑스학전공,11.0,4.56,7.67,4.97
충남,단국대학교(천안),학생부종합,스페인중남미학전공,9.67,4.6,7.1,4.61
충남,단국대학교(천안),학생부종합,러시아학전공,9.14,4.44,6.88,4.16
충남,단국대학교(천안),학생부종합,포르투갈브라질학전공,9.0,4.03,6.17,5.3
충남,단국대학교(천안),학생부종합,영어과,9.0,3.92,6.5,3.99
충남,단국대학교(천안),학생부종합,글로벌한국어과,9.25,4.13,10.0,4.2
충남,단국대학교(천안),학생부종합,공공정책학과,12.0,3.87,10.5,3.84
충남,단국대학교(천안),학생부종합,공공정책학과(야),4.6,6.13,3.89,5.28
충남,단국대학교(천안),학생부종합,사회복지학과,13.6,3.69,26.0,3.72
충남,단국대학교(천안),학생부종합,식품자원경제학과,11.5,4.39,7.36,4.98
충남,단국대학교(천안),학생부종합,보건행정학과,8.11,3.95,12.14,3.53
충남,단국대학교(천안),학생부종합,심리학과,12.3,3.32,12.5,3.56
충남,단국대학교(천안),학생부종합,자연공학계열광역,,,,
충남,단국대학교(천안),학생부종합,수학과,6.58,4.06,3.9,4.58
충남,단국대학교(천안),학생부종합,물리학과,9.14,4.88,7.14,4.67
충남,단국대학교(천안),학생부종합,화학과,9.22,3.58,7.22,3.81
충남,단국대학교(천안),학생부종합,식품영양학과,19.0,4.2,7.6,4.17
충남,단국대학교(천안),학생부종합,신소재공학과,9.7,3.63,7.63,4.09
충남,단국대학교(천안),학생부종합,에너지공학과,6.75,3.92,7.58,3.97
충남,단국대학교(천안),학생부종합,경영공학과,9.78,4.27,5.33,4.49
충남,단국대학교(천안),학생부종합,제약공학과,7.08,3.32,6.5,3.49
충남,단국대학교(천안),학생부종합,식량생명공학전공,14.9,3.92,7.86,4.07
충남,단국대학교(천안),학생부종합,동물생명공학전공,16.44,3.89,11.57,3.9
충남,단국대학교(천안),학생부종합,환경원예학전공,8.9,4.49,8.13,3.98
충남,단국대학교(천안),학생부종합,녹지조경학전공,6.11,4.49,6.14,3.4
충남,단국대학교(천안),학생부종합,의생명시스템학전공,7.29,2.84,7.13,3.08
충남,단국대학교(천안),학생부종합,생명과학전공,15.83,3.26,10.08,3.79
충남,단국대학교(천안),학생부종합,미생물학전공,12.57,3.7,10.43,3.88
충남,단국대학교(천안),학생부종합,식품공학과,11.2,3.81,11.0,3.84
충남,단국대학교(천안),학생부종합,코스메디컬소재학과,9.5,3.95,,
충남,단국대학교(천안),학생부종합,임상병리학과,36.7,4,30.88,3.84
충남,단국대학교(천안),학생부종합,물리치료학과,20.6,2.93,18.25,2.94
충남,단국대학교(천안),학생부종합,치위생학과,12.8,3.76,12.0,3.4
충남,단국대학교(천안),학생부종합,간호학과,16.14,2.42,10.6,2.65
충남,단국대학교(천안),학생부종합,해병대군사학과(남),,,,
충남,단국대학교(천안),학생부종합,해병대군사학과(여),,,,
충남,단국대학교(천안),학생부종합,의예과,,,15.13,1.28
충남,단국대학교(천안),학생부종합,치의예과,,,18.5,1.38
충남,단국대학교(천안),학생부종합,약학과,,,50.75,1.78
충남,단국대학교(천안),학생부종합,문예창작과,,,18.13,4.19
충남,단국대학교(천안),학생부종합,인문사회계열광역,,,,
충남,단국대학교(천안),학생부종합,자연공학계열광역,,,,
충남,단국대학교(천안),학생부종합,코스메디컬소재학과,4.0,5.22,,
충남,단국대학교(천안),학생부종합,임상병리학과,7.0,3.84,,
